#Note - the user should implement his/her own light-curve quality cuts, and calculate his/her own mu values.  

Update 1a:  High-z HST SN distances were given here with a different format.  These have been removed. 
Update 1b: Small changes to the peculiar velocities were made from Hudson from 2M++ data.  These have <0.1% impact on H0.
Update 2: Small fix of output of DEC position of handful of CfA4 SNe.
Update 2b: Fixed the small fix of output of DEC position of handful of CfA4 SNe. 9/25/16
Update 3: Cut out id=15 as not used in Riess 2016
User note: This list does not have duplicate SNe removed - most of the SNe have the same name, but a handful of SDSS that have duplicates don't: (sdss=['16314','16392','16333','14318','17186','17784','7876’],truname=['2006oa','2006ob','2006on','2006py','2007hx','2007jg','2005ir’]).
User note: Intrinsic scatter and distance scatter due to redshift error is not included here. 11/14/2016

NVAR: 41 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MUERR_NOSIGMB MURES MUPULL sbar cbar ERRCODE 
SN: 13689 13689 1 120 82N 0.25029 0.00001 0.25177 0.00001 10.4500 7.00000e-02 25.8258 18.6884 11.7448 54000.164 0.500 1.1847 0.3916 -1.48968e-01 3.71678e-02 20.577165582 4.25310e-02 0.000105473780729 3.78448e-06 1.87453e-03 -6.19743e-07 -8.86359e-08 42 27.0187 0.9647 4.016017 0.807471 0.807471   40.5320  0.1109  0.1109  0.014  0.123  1.162 -0.146 0 
SN: 13736 13736 1 120 82S 0.14882 0.00001 0.15021 0.00001 9.6780 8.00000e-02 43.4166 37.4233 21.6847 54015.793 0.132 1.1266 0.1685 -2.51090e-02 2.45808e-02 19.6900179478 4.57892e-02 0.000238786764566 1.01234e-05 4.19461e-04 -3.51855e-07 -1.78553e-07 68 90.0451 3.80725e-02 -23.166748 1.030895 1.030895   39.2527  0.0594  0.0594 -0.015 -0.259  1.147 -0.030 0 
SN: 13796 13796 1 120 82S 0.14729 0.00001 0.14870 0.00001 10.3250 5.50000e-02 54.2791 47.1945 26.4573 54010.461 0.119 0.8018 0.1190 -1.99961e-02 4.57786e-03 19.5649249042 2.43703e-02 0.000267930706534 6.05136e-06 7.30301e-06 -1.08398e-07 -5.86280e-09 65 42.0142 0.9881 -9.308502 0.532802 0.532802   39.0664  0.0324  0.0324 -0.178 -5.486  1.211 -0.027 0 
SN: 14019 14019 1 120 82S 0.21513 0.00001 0.21640 0.00001 9.9310 9.30000e-02 11.7320 10.4872 7.4446 54012.195 0.418 -3.06887e-01 0.4143 -2.64687e-02 4.84896e-02 21.1833278368 6.86268e-02 6.03511331529e-05 4.01443e-06 4.52648e-03 -6.69190e-07 -1.28276e-07 59 43.7021 0.9437 -43.357666 -0.647988 -0.647988   40.5496  0.1277  0.1277  0.403  3.154 -0.849  0.081 0 
SN: 14024 14024 1 120 82S 0.14478 0.00001 0.14600 0.00001 8.9340 0.1980 23.0717 19.7108 14.6349 54011.168 0.212 -1.92164e+00 0.2009 3.23872e-02 3.58546e-02 20.223284002 7.16565e-02 0.000146105348046 1.01785e-05 8.37442e-04 -2.33753e-07 -2.69579e-07 77 38.5362 0.9999 -41.801483 0.916269 0.916269   39.1811  0.0788  0.0788 -0.020 -0.248 -1.906  0.026 0 
SN: 14108 14108 1 120 82S 0.13243 0.00001 0.13300 0.00001 8.9530 0.2330 37.4216 35.0021 21.6790 54010.199 0.182 0.2420 0.1494 -4.24603e-03 3.11644e-02 19.8943989205 8.17560e-02 0.000197815208391 1.55220e-05 1.54932e-04 -3.82556e-08 -3.87895e-07 77 79.5872 0.3975 53.594536 -1.123298 -1.123298   39.2686  0.0613  0.0613  0.288  4.707  0.024  0.062 0 
SN: 14279 14279 1 120 82N 0.04500668868422508 0.00001 0.04539 0.00001 10.5310 9.30000e-02 217.1480 83.5160 35.0183 54022.012 0.061 -1.46516e-01 4.78486e-02 9.55980e-02 2.27601e-02 17.2994320532 3.10915e-02 0.00215894879647 6.37567e-05 -1.21398e-04 -2.54870e-07 -1.03309e-06 41 102.9002 3.11916e-07 18.488691 0.371556 0.371556   36.3097  0.0545  0.0545 -0.208 -3.808 -0.089  0.019 64 
SN: 14331 14331 1 120 82N 0.21975 0.00001 0.22116 0.00001 9.6960 9.50000e-02 18.6841 14.4240 10.3801 54013.559 0.231 0.1762 0.3029 1.49962e-03 3.87175e-02 20.9989699447 4.27219e-02 7.15141088393e-05 2.93899e-06 1.24653e-03 -4.18747e-07 -7.14149e-08 52 46.4411 0.6914 7.888624 -0.135905 -0.135905   40.3462  0.1103  0.1103  0.146  1.326 -0.007  0.042 0 
SN: 14397 14397 1 120 82N 0.38492 0.00001 0.38653 0.00001 10.5480 0.1160 7.7472 7.6934 3.8582 54014.195 0.777 -1.15115e+00 0.6096 -2.36532e-01 5.37808e-02 21.8361249561 7.29469e-02 3.30789911191e-05 2.07738e-06 7.57928e-03 -6.48975e-07 9.10176e-10 70 49.3571 0.9710 6.915999 0.649412 0.649412   41.7354  0.1982  0.1982  0.140  0.705 -1.327 -0.209 0 
SN: 14421 14421 1 120 82N 0.17400 0.00001 0.17504 0.00001 11.5610 8.40000e-02 38.7612 23.5822 12.1608 54010.895 0.212 -6.79117e-01 0.1864 -9.00145e-02 5.70050e-03 20.1669720702 2.63049e-02 0.000153886178759 3.72024e-06 2.21688e-05 -1.69332e-07 -3.47128e-09 67 87.0787 5.02206e-02 31.829750 1.251967 1.251967   39.6781  0.0430  0.0430  0.045  1.041 -0.820 -0.088 0 
SN: 14451 14451 1 120 82S 0.17789 0.00001 0.17900 0.00001 10.1240 7.10000e-02 35.0095 24.1071 17.7714 54011.785 0.185 0.3153 0.1741 -1.06830e-01 2.81476e-02 19.8645408163 5.70964e-02 0.000203322772405 1.07151e-05 6.60125e-04 -3.27412e-07 -2.10557e-07 70 82.8489 0.1398 -51.805115 0.927027 0.927027   39.5670  0.0665  0.0665 -0.120 -1.806  0.423 -0.141 0 
SN: 14735 14735 1 120 82N 0.29936 0.00001 0.30044 0.00001 10.3260 0.1090 15.2172 13.0095 9.1241 54013.809 0.480 1.37617e-02 0.4352 2.94690e-02 4.38675e-02 21.53537283 4.97736e-02 4.36349299436e-05 2.24146e-06 2.20400e-03 -5.03443e-07 -4.80954e-08 66 60.0599 0.6826 35.157928 0.348311 0.348311   40.7732  0.1396  0.1396 -0.185 -1.323  0.321 -0.013 0 
SN: 14871 14871 1 120 82S 0.11845 0.00001 0.11900 0.00001 9.1470 7.00000e-02 54.2801 51.6888 31.9142 54027.352 0.127 1.2909 0.1147 -4.50349e-02 2.42686e-02 19.154328413 5.39740e-02 0.000391069851144 1.95418e-05 8.84803e-05 -1.78530e-07 -3.59563e-07 67 58.5939 0.7583 54.277054 0.009282 0.009282   38.8019  0.0523  0.0523  0.083  1.584  1.229 -0.021 0 
SN: 14979 14979 1 120 82S 0.17653 0.00001 0.17710 0.00001 10.0890 6.60000e-02 40.1954 27.1210 16.6668 54025.625 0.100 0.2322 0.1350 -1.17686e-01 2.66897e-02 19.884738486 5.35831e-02 0.000199579097259 9.82914e-06 2.00883e-04 -1.77836e-07 -1.83070e-07 82 62.9001 0.9421 54.946415 0.992728 0.992728   39.6092  0.0631  0.0631 -0.052 -0.829  0.271 -0.134 0 
SN: 15057 15057 1 106 82N 0.24552 0.00001 0.24684 0.00001 9.4670 9.60000e-02 10.8767 8.5196 6.8517 54016.695 0.409 -2.34964e+00 0.5830 -1.00613e-02 5.91382e-02 21.7173599895 7.25109e-02 3.69031630515e-05 2.75797e-06 6.70090e-03 -9.79819e-07 -7.98280e-08 49 37.7184 0.8795 17.881176 0.409410 0.409410   40.7468  0.1859  0.1859  0.277  1.491 -2.794  0.050 0 
SN: 15129 15129 1 120 82S 0.19611 0.00001 0.19739 0.00001 10.9710 6.60000e-02 28.5465 20.0740 14.6274 54023.855 0.254 -6.86467e-01 0.2335 -7.25429e-02 3.11423e-02 20.4084130556 4.46959e-02 0.000123208682623 5.16035e-06 4.64926e-04 -3.08365e-07 -1.01885e-07 71 73.2385 0.4045 -41.097717 -0.321506 -0.321506   39.8643  0.0851  0.0851 -0.059 -0.692 -0.613 -0.089 0 
SN: 15161 15161 1 120 82N 0.24852 0.00001 0.24955 0.00001 11.0650 6.80000e-02 16.9309 15.9283 11.3741 54025.371 0.376 -2.30486e-01 0.3231 -5.35052e-02 4.22980e-02 20.9435101493 4.69481e-02 7.52666372949e-05 3.36670e-06 3.53838e-03 -5.46516e-07 -9.27504e-08 41 44.1439 0.3811 35.842754 0.818932 0.818932   40.4043  0.1115  0.1115 -0.092 -0.827 -0.144 -0.081 0 
SN: 15213 15213 1 120 82N 0.30632 0.00001 0.30700 0.00001 10.7210 8.90000e-02 9.4423 9.1250 6.9439 54026.398 0.712 -1.91642e-02 0.6369 -8.76823e-02 6.02181e-02 21.4650024673 7.95626e-02 4.65564141629e-05 3.52578e-06 1.34753e-02 -1.34089e-06 -1.13275e-07 63 38.0503 0.9946 53.019093 -0.100221 -0.100221   41.0614  0.1739  0.1739  0.049  0.283 -0.093 -0.077 0 
SN: 15219 15219 1 120 82N 0.24637 0.00001 0.24742 0.00001 11.0810 7.80000e-02 26.4482 17.1945 12.0059 54030.961 0.345 -1.27169e-01 0.3892 -1.54969e-01 3.59627e-02 20.7172472152 3.97303e-02 9.27060576362e-05 3.25548e-06 1.86618e-03 -4.31384e-07 -7.18674e-08 34 27.2409 0.7878 34.610996 0.226584 0.226584   40.5070  0.1069  0.1069  0.032  0.296 -0.182 -0.147 0 
SN: 15234 15234 1 120 82N 0.13514 0.00001 0.13636 0.00001 10.5240 6.10000e-02 38.7582 33.9116 16.4142 54032.781 0.203 0.8909 0.2084 0.1265 2.75167e-02 20.2002950976 3.53934e-02 0.000149243136986 5.00066e-06 8.07636e-04 -2.65368e-07 -1.07405e-07 45 49.6093 0.2946 16.958260 0.828089 0.828089   39.2600  0.0667  0.0667  0.221  3.314  0.619  0.198 0 
SN: 15259 15259 1 120 82S 0.21054 0.00001 0.21200 0.00001 9.7890 0.2560 26.4516 23.0645 14.8232 54026.312 0.283 0.4916 0.2777 -1.59365e-02 3.44382e-02 20.5337990205 4.89129e-02 0.00010976798149 5.10828e-06 4.52226e-04 -3.55703e-07 -1.19196e-07 50 56.3780 0.2487 -22.455933 -0.407883 -0.407883   39.9792  0.0935  0.0935 -0.117 -1.256  0.667 -0.049 0 
SN: 15287 15287 1 120 82N+82S 0.23630 0.00001 0.23768 0.00001 10.6210 0.1520 24.0921 18.6765 13.1798 54029.789 0.331 1.1157 0.3049 -4.72528e-02 3.36966e-02 20.8169345531 4.05682e-02 8.45751337418e-05 3.12016e-06 7.29862e-04 -2.64434e-07 -6.99016e-08 67 64.3852 0.5679 -36.040344 -1.057502 -1.057502   40.4468  0.0954  0.0954  0.070  0.737  1.008 -0.028 0 
SN: 15301 15301 1 106 82S 0.17851 0.00001 0.17983 0.00001 9.9150 7.80000e-02 29.3148 21.6805 13.0267 54035.375 0.244 -3.27491e-01 0.2304 -1.99749e-02 1.37371e-02 20.3874348483 3.70465e-02 0.000125614958808 4.41151e-06 2.99278e-04 -1.98308e-07 -2.39792e-08 58 60.6787 0.3795 -36.420135 0.589065 0.589065   39.7306  0.0569  0.0569  0.032  0.568 -0.406 -0.017 0 
SN: 15354 15354 1 120 82N 0.22068 0.00001 0.22210 0.00001 10.7830 8.10000e-02 14.0455 11.7408 8.5534 54024.555 0.510 -2.14654e+00 0.3634 8.51435e-02 4.93598e-02 21.372256078 5.12855e-02 5.07087490391e-05 2.75342e-06 1.00941e-03 -3.34975e-07 -8.45700e-08 48 47.3108 0.5010 6.773573 -0.126062 -0.126062   40.1350  0.1392  0.1392 -0.075 -0.541 -2.058  0.063 0 
SN: 15383 15383 1 120 82N 0.31494 0.00001 0.31606 0.00001 10.7860 0.1620 10.9077 10.2463 7.0041 54030.484 0.217 0.1460 0.6856 -4.02368e-02 4.96486e-02 21.6157396201 5.36244e-02 4.05237538682e-05 2.12487e-06 3.59005e-03 -8.21220e-07 -3.92996e-08 54 62.3600 0.2033 34.149475 -0.155238 -0.155238   41.0881  0.1807  0.1807  0.003  0.016  0.142 -0.040 0 
SN: 15421 15421 1 120 82S 0.18443 0.00001 0.18544 0.00001 10.1660 7.00000e-02 32.8788 22.5892 14.4319 54035.141 0.236 0.1923 0.2640 -4.18254e-02 2.53861e-02 20.3723240986 3.36857e-02 0.00012737243796 4.02608e-06 9.08396e-04 -3.35628e-07 -6.82732e-08 59 44.7331 0.9154 33.741573 0.602397 0.602397   39.8561  0.0717  0.0717  0.084  1.168  0.035 -0.021 0 
SN: 15440 15440 1 120 82S 0.26129 0.00001 0.26225 0.00001 10.8520 0.1200 13.3467 12.5729 9.2774 54031.141 0.426 -5.44985e-01 0.5265 5.99916e-02 2.23414e-02 21.4174420107 4.11591e-02 4.86415174711e-05 2.07445e-06 1.38911e-03 -5.18491e-07 -1.68699e-08 47 41.4687 0.7002 39.720623 0.090015 0.090015   40.4824  0.1099  0.1099 -0.137 -1.245 -0.018  0.049 0 
SN: 15443 15443 1 120 82S 0.18123 0.00001 0.18191 0.00001 10.3390 6.10000e-02 47.1928 32.8813 20.8494 54041.285 0.172 1.5677 0.1841 -3.78741e-02 2.44243e-02 19.8505708304 4.31472e-02 0.000205961957259 7.78002e-06 6.54868e-04 -2.89517e-07 -1.32145e-07 61 61.4158 0.4610 49.867359 -0.318126 -0.318126   39.5146  0.0602  0.0602 -0.211 -3.514  1.817 -0.100 0 
SN: 15456 15456 1 120 82N 0.38048 0.00001 0.38210 0.00001 10.9230 9.10000e-02 8.5323 8.5086 5.8888 54030.340 0.874 -1.12612e+00 0.8310 -9.64321e-02 6.11331e-02 21.8486062946 6.96720e-02 3.27001356993e-05 2.44892e-06 1.48484e-02 -9.76422e-07 -4.52025e-08 52 49.3733 0.6162 -28.132843 -0.903483 -0.903483   41.3171  0.2072  0.2072 -0.249 -1.202 -0.642 -0.143 0 
SN: 15461 15461 1 120 82N 0.18481 0.00001 0.18617 0.00001 10.5160 7.50000e-02 31.9135 23.5738 16.1571 54037.016 0.179 -1.77641e-01 0.2131 -1.10261e-01 2.67717e-02 20.064816446 4.69624e-02 0.000169069166093 7.28591e-06 1.04276e-03 -4.27158e-07 -1.31538e-07 44 28.9650 0.9608 -33.152588 -0.494767 -0.494767   39.7090  0.0678  0.0678 -0.073 -1.074 -0.083 -0.130 0 
SN: 15467 15467 1 120 82N 0.20847 0.00001 0.20978 0.00001 10.4300 4.40000e-02 25.8236 20.4533 11.8740 54038.898 0.198 0.8064 0.2666 -6.92110e-02 3.50350e-02 20.2958820546 4.89437e-02 0.00013665638172 6.17478e-06 2.36035e-03 -7.43163e-07 -1.52695e-07 32 25.8322 0.7710 -39.980164 -0.177530 -0.177530   39.9506  0.0876  0.0876 -0.121 -1.375  0.942 -0.105 0 
SN: 15504 15504 1 119 82N 0.26820 0.00001 0.26975 0.00001 11.0890 0.1310 10.0575 8.6885 7.6093 54040.223 0.684 2.4621 0.7976 0.1803 5.79692e-02 21.4824328845 7.85899e-02 4.58156570553e-05 3.14516e-06 1.83448e-02 -1.88408e-06 -1.19044e-07 32 42.6223 9.93201e-02 -14.298706 -0.876543 -0.876543   40.5954  0.1715  0.1715 -0.094 -0.547  2.710  0.164 0 
SN: 15583 15583 1 120 82S 0.17706 0.00001 0.17800 0.00001 9.4340 0.1180 30.1359 20.4504 14.8326 54041.012 0.191 -2.84814e-01 0.2105 2.66261e-02 2.96720e-02 20.4881063036 3.55362e-02 0.000114490527144 3.89983e-06 1.32418e-03 -3.20330e-07 -8.07824e-08 52 58.0942 0.2609 37.730946 0.946205 0.946205   39.6928  0.0752  0.0752  0.019  0.255 -0.301  0.032 0 
SN: 15756 15756 1 120 82N 0.38504 0.00001 0.38670 0.00001 11.6620 0.1700 7.5562 6.3407 4.3759 54035.871 0.858 -8.95419e-01 0.7440 -2.59543e-01 6.22593e-02 21.9833059773 7.99001e-02 2.88865836294e-05 1.86586e-06 1.05835e-02 -7.03438e-07 7.69011e-09 50 37.2720 0.9086 0.374762 0.275882 0.275882   41.9897  0.2303  0.2303  0.393  1.706 -1.421 -0.180 0 
SN: 15776 15776 1 120 82N 0.31582 0.00001 0.31696 0.00001 11.2110 0.1010 12.5493 9.4449 5.7579 54033.855 0.510 -2.19801e+00 0.6002 -1.42385e-01 5.19100e-02 21.5791201157 5.43711e-02 4.19139174086e-05 2.16117e-06 7.81375e-03 -7.11515e-07 -3.66048e-08 48 47.2645 0.5029 32.829376 -0.998278 -0.998278   41.0400  0.1691  0.1691 -0.052 -0.310 -2.114 -0.154 0 
SN: 15868 15868 1 120 82S 0.24973 0.00001 0.25072 0.00001 10.3870 9.40000e-02 26.4501 17.4638 10.8789 54044.348 0.224 0.3201 0.2688 -1.52165e-01 3.65832e-02 20.6688725319 4.07146e-02 9.69319488458e-05 3.47384e-06 1.87804e-03 -4.48977e-07 -8.08585e-08 38 26.1850 0.9264 38.099785 -0.713692 -0.713692   40.5125  0.0998  0.0998  0.004  0.045  0.317 -0.151 0 
SN: 15901 15901 1 120 82N 0.20368 0.00001 0.20474 0.00001 9.9690 8.50000e-02 26.4567 18.0660 13.6929 54045.504 0.211 5.45006e-02 0.2600 -5.80901e-02 3.38360e-02 20.4979208022 4.13732e-02 0.000113458651685 4.40984e-06 1.96233e-03 -4.98825e-07 -1.09812e-07 29 32.0257 0.3187 31.976217 -0.535478 -0.535478   40.0128  0.0850  0.0850  0.001  0.010  0.055 -0.058 0 
SN: 16021 16021 1 120 82S 0.12336 0.00001 0.12460 0.00001 10.1350 6.00000e-02 60.3108 51.6928 28.5521 54049.117 0.115 -3.43825e-01 0.1290 -3.55431e-02 2.39953e-02 19.3424729971 3.24983e-02 0.000328852371952 9.94403e-06 8.06794e-04 -4.29575e-07 -1.89208e-07 37 36.3126 0.5011 13.843588 -0.388888 -0.388888   38.7317  0.0525  0.0525 -0.095 -1.809 -0.300 -0.072 0 
SN: 16032 16032 1 120 82S 0.20318 0.00001 0.20400 0.00001 -9 -9 25.2179 17.4724 10.7966 54046.398 0.177 -7.42808e-01 0.2326 -1.09964e-01 2.23949e-02 20.461708527 4.22508e-02 0.000117303135769 4.53506e-06 6.55178e-04 -3.05677e-07 -5.27849e-08 42 24.4428 0.9861 44.069103 -0.410824 -0.410824   40.0258  0.0695  0.0695  0.023  0.326 -0.780 -0.106 0 
SN: 16073 16073 1 120 82N+82S 0.15339 0.00001 0.15472 0.00001 9.7510 8.70000e-02 43.4167 35.0055 20.4534 54051.520 0.165 0.7402 0.1927 -1.95636e-02 2.30220e-02 19.9760860153 2.99565e-02 0.000183475318599 5.11759e-06 8.65422e-04 -3.12635e-07 -9.11243e-08 73 81.4643 0.2327 8.107703 -1.054078 -1.054078   39.4675  0.0562  0.0562  0.129  2.295  0.564  0.020 0 
SN: 16093 16093 1 120 82N 0.33439 0.00001 0.33603 0.00001 10.2150 0.1230 7.7750 7.1293 6.4217 54045.062 0.630 1.0252 0.7557 -6.64383e-02 5.78750e-02 21.5289226698 7.61300e-02 4.38978433144e-05 3.02496e-06 1.30724e-02 -1.71590e-06 -6.59910e-08 41 39.1911 0.5512 -9.637573 1.132359 1.132359   41.2056  0.1985  0.1985 -0.034 -0.172  1.099 -0.073 0 
SN: 16099 16099 1 120 82N+82S 0.19580 0.00001 0.19695 0.00001 10.6560 8.80000e-02 26.4612 23.0754 16.1596 54054.449 0.430 2.0428 0.4583 2.27360e-02 2.74358e-02 20.2874223362 3.72622e-02 0.000137724479364 4.21422e-06 4.70021e-03 -9.82370e-07 -8.79530e-08 68 65.4151 0.5664 26.420853 -1.054454 -1.054454   39.8302  0.0790  0.0790 -0.088 -1.109  2.364  0.009 0 
SN: 16106 16106 1 120 82S 0.24973 0.00001 0.25120 0.00001 11.0350 0.1080 13.0388 12.1546 9.2973 54045.473 0.329 -5.52119e-01 0.3942 -1.52908e-01 4.83934e-02 20.6951623522 6.77388e-02 9.4607508457e-05 5.74859e-06 5.89365e-03 -1.08745e-06 -1.70907e-07 37 50.2719 7.14768e-02 -27.910706 -1.148804 -1.148804   40.4191  0.1270  0.1270 -0.094 -0.738 -0.458 -0.179 0 
SN: 16116 16116 1 120 82S 0.15509 0.00001 0.15649 0.00001 9.5200 8.10000e-02 43.4205 37.4258 17.2079 54053.332 0.252 0.5278 0.3057 -1.03960e-01 2.50551e-02 19.6722148262 3.33919e-02 0.00024272049845 7.39204e-06 2.58028e-03 -8.26460e-07 -1.36200e-07 30 29.1369 0.5104 -4.698029 -1.105868 -1.105868   39.3956  0.0631  0.0631  0.030  0.477  0.464 -0.097 0 
SN: 16165 16165 1 120 82N 0.15596 0.00001 0.15700 0.00001 -9 -9 41.7453 32.8872 22.1297 54052.887 0.198 0.3424 0.2285 -3.04269e-02 2.47054e-02 19.8743698003 3.30370e-02 0.00020148921461 6.23246e-06 1.42362e-03 -5.24459e-07 -1.17242e-07 32 37.4719 0.2324 30.733070 -0.533955 -0.533955   39.3438  0.0605  0.0605 -0.029 -0.487  0.390 -0.039 0 
SN: 16206 16206 1 120 82N 0.15837 0.00001 0.15973 0.00001 10.9270 7.80000e-02 31.9200 25.2311 16.1746 54057.023 0.260 -2.66560e+00 0.5907 -2.17377e-02 3.23464e-02 20.1335373091 3.80314e-02 0.000158701599893 5.74227e-06 8.98061e-03 -1.54956e-06 -1.40513e-07 24 27.0320 0.3543 5.788113 -0.053729 -0.053729   39.1549  0.0875  0.0875 -0.259 -2.966 -1.589 -0.057 0 
SN: 16211 16211 1 120 82N 0.30938 0.00001 0.31099 0.00001 11.5280 9.30000e-02 6.0095 5.7366 4.0326 54041.488 0.611 -1.94117e+00 0.6645 6.50106e-03 7.75103e-02 22.0483834212 8.61076e-02 2.72056415526e-05 2.68673e-06 1.05033e-02 -1.10533e-06 -8.47780e-08 43 21.8401 0.9970 -11.836029 0.266791 0.266791   41.0836  0.2452  0.2452  0.039  0.159 -1.987  0.015 0 
SN: 16213 16213 1 120 82N 0.24857 0.00001 0.25000 0.00001 -9 -9 20.8455 16.9269 11.0146 54053.590 0.431 0.2920 0.4425 -9.87768e-02 3.83327e-02 20.8256870878 4.02284e-02 8.38932210227e-05 3.08945e-06 4.19092e-03 -6.23373e-07 -7.64963e-08 26 13.9380 0.9738 8.970990 0.258314 0.258314   40.4999  0.1097  0.1097 -0.001 -0.009  0.296 -0.099 0 
SN: 16281 16281 1 120 82S 0.18507 0.00001 0.18652 0.00001 10.3940 0.1090 33.9137 20.0847 15.9319 54055.434 0.350 -8.13768e-01 0.5389 -7.72306e-02 3.10423e-02 20.1922849145 3.83945e-02 0.000150344284962 5.37486e-06 6.35481e-03 -1.25460e-06 -1.16591e-07 24 19.5524 0.7219 -7.057922 -0.668143 -0.668143   39.6449  0.0909  0.0909 -0.141 -1.555 -0.296 -0.099 0 
SN: 16314 16314 1 120 82N+82S 0.0589478425681591 0.00001 0.06257 0.00001 9.0880 6.80000e-02 180.9543 135.7139 120.6363 54067.012 0.328 0.7421 0.3514 -7.16906e-02 1.74922e-02 17.515504008 3.04705e-02 0.00176924916931 4.98075e-05 9.98416e-04 -2.64437e-07 -5.58445e-07 32 14.7499 0.9974 -39.071136 -0.843530 -0.843530   37.1688  0.0579  0.0579 -0.071 -1.227  1.052 -0.082 0 
SN: 16352 16352 1 120 82N 0.25074 0.00001 0.25227 0.00001 10.3740 9.50000e-02 25.8260 18.6912 12.1544 54059.102 0.659 0.2390 0.8251 -1.48394e-01 3.92996e-02 20.5133076145 4.39974e-02 0.000111862014555 4.35651e-06 1.30984e-02 -1.44342e-06 -1.09512e-07 17 25.5898 8.22660e-02 -13.750732 -0.873437 -0.873437   40.3340  0.1262  0.1262 -0.189 -1.500  1.060 -0.171 0 
SN: 16473 16473 1 120 82S 0.21614 0.00001 0.21755 0.00001 10.2010 0.1280 25.2226 16.4166 10.1018 54062.547 0.800 -9.51828e-01 0.8159 -1.61486e-01 4.21245e-02 20.4093287608 5.32098e-02 0.000123106128284 5.84470e-06 1.22747e-02 -4.89152e-07 -1.31359e-07 19 20.7887 0.3486 -31.387909 0.588463 0.588463   40.1038  0.1270  0.1270 -0.056 -0.440 -0.741 -0.171 0 
SN: 16619 16619 1 120 82S 0.11402 0.00001 0.11510 0.00001 8.7010 0.1480 77.5458 57.1374 31.9203 54069.723 0.644 -4.47557e-02 0.5572 -7.86431e-02 2.60403e-02 18.886446767 3.62414e-02 0.000500498873413 1.67422e-05 7.58622e-03 3.45109e-06 -1.61453e-07 15 17.3384 0.2990 25.938692 -1.111990 -1.111990   38.4512  0.0554  0.0554 -0.190 -3.429  0.732 -0.122 0 
SN: 16641 16641 1 120 82S 0.11389 0.00001 0.11500 0.00001 10.5060 0.1080 60.3085 41.7455 24.1042 54069.219 0.705 1.0935 0.6820 4.41578e-02 3.07041e-02 19.452641424 3.56390e-02 0.000297126413772 9.92079e-06 1.27418e-02 -7.58181e-07 -1.81585e-07 20 17.0009 0.6529 23.561129 -0.403735 -0.403735   38.7960  0.0714  0.0714  0.157  2.199  0.225  0.059 0 
SN: 16737 16737 1 120 82N 0.19880 0.00001 0.20000 0.00001 10.2020 8.20000e-02 22.5957 15.7056 9.9153 54068.785 0.350 -4.52750e-01 0.3852 -5.80641e-02 5.07115e-02 20.2598416062 7.37662e-02 0.000141277894359 9.95546e-06 2.59887e-03 -1.12557e-06 -2.39047e-07 10 8.7874 0.6415 -47.167358 -0.952379 -0.952379   39.7036  0.1492  0.1492 -0.251 -1.686 -0.210 -0.124 0 
SN: 16793 16793 1 120 82S 0.22059 0.00001 0.22200 0.00001 -9 -9 15.7025 11.2722 7.1238 54072.602 1.596 1.6986 1.6192 -4.49553e-02 5.67947e-02 20.3249060306 0.1077 0.000133060682498 1.25300e-05 2.59810e-02 -1.12171e-05 -2.77674e-07 13 8.6745 0.8513 -31.424652 0.446912 0.446912   40.0292  0.2861  0.2861 -0.180 -0.629  2.535 -0.054 0 
SN: 17168 17168 1 120 82S 0.18376 0.00001 0.18519 0.00001 9.7570 8.00000e-02 29.3242 23.5752 15.6933 54356.965 0.299 0.5358 0.3151 -4.20081e-02 3.13123e-02 20.3248274704 4.44680e-02 0.000133069536857 5.55313e-06 1.10749e-03 -6.96070e-07 -1.10090e-07 39 25.6418 0.9508 -20.276215 -1.167160 -1.167160   39.8572  0.0921  0.0921  0.088  0.957  0.370 -0.022 0 
SN: 17215 17215 1 120 82N 0.18079 0.00001 0.18136 0.00001 11.3310 6.80000e-02 22.1218 21.6803 13.0279 54350.996 0.689 0.3012 0.4174 8.15857e-03 3.99111e-02 20.322085782 7.01560e-02 0.000133404503813 9.04340e-06 1.07531e-03 -5.69721e-07 -2.47892e-07 32 26.3851 0.7859 54.926323 1.092211 1.092211   39.6661  0.1095  0.1095 -0.053 -0.480  0.416 -0.004 0 
SN: 17218 17218 1 120 82N 0.17696 0.00001 0.17839 0.00001 10.1580 6.50000e-02 27.1283 23.0817 12.4402 54349.520 0.541 -7.89096e-01 0.4126 -8.36248e-02 3.08675e-02 20.1418644734 3.97845e-02 0.000157495693431 5.81870e-06 9.81663e-04 -6.03776e-07 -1.08161e-07 34 26.5191 0.8163 -3.828247 -0.030193 -0.030193   39.6178  0.0990  0.0990 -0.061 -0.618 -0.630 -0.097 0 
